transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi
TRX1221796,2023-12-18,23145,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3,Jean Duncan,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.12,0.25,264704.0,66176.0,4.9
TRX8687144,2022-02-10,27518,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.0,Jasmine Williams,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.12,0.25,264704.0,66176.0,3.9
TRX1430377,2023-11-24,34030,Kimia Farma - Apotek,Solok,Sumatera Barat,4.2,Jamie Ramos,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.12,0.25,264704.0,66176.0,4.5
TRX2674696,2020-01-29,46551,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.8,Marilyn King,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.12,0.25,264704.0,66176.0,5.0
TRX3511210,2020-07-26,96742,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,Robert Hunter,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.12,0.25,264704.0,66176.0,4.3
TRX5725865,2021-05-27,43614,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.5,Nathaniel Miller,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.12,0.25,264704.0,66176.0,4.8
TRX3409810,2020-12-13,24592,Kimia Farma - Apotek,Ciamis,Jawa Barat,3.9,Ariel Cain,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.12,0.25,264704.0,66176.0,3.3
TRX6760663,2020-01-23,40222,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.1,John Coleman,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.12,0.25,264704.0,66176.0,4.2
TRX4189853,2022-01-15,25951,Kimia Farma - Apotek,Pekanbaru,Riau,4.5,Erika Hess,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.12,0.25,264704.0,66176.0,3.7
TRX5655069,2020-11-07,80387,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.9,Sylvia Johnson,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.12,0.25,264704.0,66176.0,4.7
TRX8402181,2020-01-09,92755,Kimia Farma - Apotek,Bekasi,Jawa Barat,5.0,Kevin Cherry DDS,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.9
TRX6931229,2023-03-16,73569,Kimia Farma - Apotek,Madiun,Jawa Timur,4.4,Traci Barrera,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.8
TRX5591986,2020-05-02,41085,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,5.0,Nicholas Hernandez,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.9
TRX9684266,2023-05-28,58873,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.8,Laura Figueroa,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.8
TRX7149692,2022-10-16,56576,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2,Gina Harris,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.3
TRX7922379,2022-01-06,63942,Kimia Farma - Apotek,Bandung,Jawa Barat,5.0,David Smith,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.2
TRX6176998,2021-01-01,68894,Kimia Farma - Apotek,Madiun,Jawa Timur,4.2,Daniel Kelly,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.6
TRX3181223,2023-06-19,48130,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.7,Daniel Campbell,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.9
TRX5776682,2022-08-01,98560,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.9,Andrea Wallace,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.8
TRX4927664,2022-01-08,40120,Kimia Farma - Apotek,Jayapura,Papua,3.9,Susan Davis,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.6
TRX6043516,2023-03-30,17469,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9,Jeffrey Lee,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.6
TRX9436922,2021-10-17,99424,Kimia Farma - Apotek,Kuningan,Jawa Barat,5.0,Timothy Washington,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.3
TRX7888068,2023-03-11,25945,Kimia Farma - Apotek,Padang,Sumatera Barat,4.1,Jonathan Atkinson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.8
TRX6599466,2021-05-18,95261,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.1,Edwin Dillon,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.7
TRX6817071,2022-04-16,15917,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.8,Ashley Davis,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,5.0
TRX7569145,2020-10-10,85280,Kimia Farma - Apotek,Banda Aceh,Aceh,4.0,Christopher Ward,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.6
TRX1050410,2021-08-15,59549,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Mark Miles,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.8
TRX9464204,2022-08-29,21930,Kimia Farma - Apotek,Solok,Sumatera Barat,4.9,Michael Schultz,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.4
TRX6297240,2020-06-18,68961,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4.7,Charles George,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.6
TRX7564675,2023-03-04,96065,Kimia Farma - Apotek,Karawang,Jawa Barat,5.0,Chris Berger,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.5
TRX8961133,2022-02-20,90277,Kimia Farma - Apotek,Sorong,Papua Barat,4.3,Michele Bowman,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.9
TRX7972263,2023-06-24,20261,Kimia Farma - Apotek,Garut,Jawa Barat,4.3,Frank Medina,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.2
TRX7835515,2020-06-03,58132,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.5,Mark Harrington,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.5
TRX3622241,2022-04-26,35365,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.5,Emily Hernandez,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,5.0
TRX4186556,2021-12-07,21909,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.9,Kevin Frank,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.4
TRX5043482,2022-06-02,62913,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.5,Maria Dunn,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.4
TRX4677623,2021-12-21,28557,Kimia Farma - Apotek,Jambi,Jambi,4.5,Darlene Leach,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.0
TRX2794881,2021-03-09,47342,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.3,Steven Spencer,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.0
TRX4660302,2023-06-01,92755,Kimia Farma - Apotek,Bekasi,Jawa Barat,5.0,Theresa Myers,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.6
TRX7699166,2020-02-10,94743,Kimia Farma - Apotek,Semarang,Jawa Tengah,3.9,Jackie Jordan,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.6
TRX5559714,2022-02-17,34844,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.1,Brandon Hansen,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.7
TRX9588034,2020-02-12,12174,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.7,Steven Edwards,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.4
TRX7780525,2022-03-16,54503,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.9,Erica Gonzalez,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.2
TRX3465084,2020-06-12,92755,Kimia Farma - Apotek,Bekasi,Jawa Barat,5.0,John Park,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.3
TRX6466162,2023-06-27,97507,Kimia Farma - Apotek,Pekanbaru,Riau,4.1,Brian Gonzalez,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.3
TRX7326157,2020-01-30,24277,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.2,Katherine Hammond,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.1
TRX3934799,2022-05-13,12369,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.4,Jessica Johnson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.2
TRX6918511,2023-10-01,63863,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Jordan Foster,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.4
TRX8723286,2022-09-09,73814,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.7,Christopher Smith,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.6
TRX7714038,2022-05-31,79972,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.7,David Johnson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.7
TRX9141448,2020-11-17,30410,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.5,Ronald Garcia,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,5.0
TRX3101161,2020-03-13,42922,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.1,Lori Sandoval,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.2
TRX2511905,2020-07-18,58354,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.2,Ryan Mcintyre,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.7
TRX8707791,2021-03-10,40832,Kimia Farma - Apotek,Bekasi,Jawa Barat,5.0,Donna Miller,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.3
TRX3666160,2022-10-25,94905,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.5,Brittany Taylor,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.3
TRX9467897,2020-07-16,83839,Kimia Farma - Apotek,Langsa,Aceh,4.9,Melissa Mcclain,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.2
TRX6192964,2022-08-12,11640,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.2,Krista Grant,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.5
TRX5325270,2020-11-07,91503,Kimia Farma - Apotek,Solok,Sumatera Barat,4.1,Erica Burke,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.9
TRX7663876,2023-11-14,18306,Kimia Farma - Apotek,Manado,Sulawesi Utara,5.0,Peter Holt,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.2
TRX2181804,2022-09-24,87344,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.5,Michelle Lee,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.9
TRX5221252,2023-07-27,26671,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.1,Bailey Zhang,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.1
TRX4294440,2023-07-29,40467,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.4,Brian Howard,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.3
TRX6532854,2023-02-04,81965,Kimia Farma - Apotek,Denpasar,Bali,3.9,Christian Thomas,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.2
TRX1174188,2020-12-20,65948,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.4,Danny Lee,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.4
TRX2731998,2021-01-01,36121,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.9,Felicia Wallace PhD,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.6
TRX6674162,2023-07-02,94905,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.5,Kenneth Robinson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.0
TRX3679247,2023-03-15,44604,Kimia Farma - Apotek,Bandung,Jawa Barat,4.2,Kimberly Pham,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.4
TRX5477783,2021-04-11,27518,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.0,Laura Hubbard,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.5
TRX3031783,2023-05-18,66153,Kimia Farma - Apotek,Solok,Sumatera Barat,4.9,Sarah Oconnor,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.3
TRX4749727,2021-07-11,68313,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.8,Benjamin Buchanan,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.7
TRX1004068,2021-04-27,68961,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4.7,Joshua Bradley,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,5.0
TRX5057903,2020-02-19,21583,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.9,Kathryn Warren,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.1
TRX3200046,2021-09-11,36721,Kimia Farma - Apotek,Garut,Jawa Barat,4.9,Maria Forbes,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.5
TRX1639605,2022-03-16,63863,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,John Johnston,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.2
TRX2696479,2021-01-21,56380,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.1,Kara Ramirez,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.1
TRX1692106,2020-01-13,41701,Kimia Farma - Apotek,Pekanbaru,Riau,4.4,Carlos Barnes,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.6
TRX6722894,2023-12-05,53199,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.0,Marc White,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.5
TRX5670652,2020-05-30,61764,Kimia Farma - Apotek,Kupang,Nusa Tenggara Timur,4.7,Morgan Murphy,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,5.0
TRX9379636,2020-09-15,56380,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.1,Daisy Long,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.6
TRX2401291,2020-03-22,85549,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.0,Michael Brennan,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.4
TRX7943558,2020-05-23,55568,Kimia Farma - Apotek,Medan,Sumatera Utara,4.9,Kara Fox,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.1
TRX4055185,2020-02-18,35955,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,Kevin Murphy,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.5
TRX6441503,2021-09-29,49438,Kimia Farma - Apotek,Ternate,Maluku Utara,4.9,Angela Hooper,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.0
TRX4768165,2022-10-17,37012,Kimia Farma - Apotek,Bandung,Jawa Barat,4.8,William Figueroa,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.9
TRX8027815,2021-12-03,34490,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.3,Kimberly Webb,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.5
TRX3498398,2022-10-27,84935,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.2,Elizabeth Moore,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.2
TRX7343906,2023-04-23,25390,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.9,Benjamin Smith,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.9
TRX3571535,2021-11-24,30247,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.0,Ann Davis,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.0
TRX7274360,2020-08-12,76725,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Austin Wright,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.9
TRX9054758,2020-02-18,82894,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.5,Melissa Norton,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.6
TRX1174521,2022-10-31,28123,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9,Austin Johnson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.7
TRX8251626,2020-01-13,68981,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.5,Veronica Pierce,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.5
TRX7888374,2022-04-09,35836,Kimia Farma - Apotek,Malang,Jawa Timur,4.5,Tyler Shaw,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.5
TRX2626111,2022-04-25,61916,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.1,Denise Torres,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.3
TRX7440221,2023-03-10,92115,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.5,Mrs. Susan Archer MD,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.4
TRX5223681,2021-01-25,43614,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.5,Michelle Hutchinson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.6
TRX6218645,2022-01-06,39499,Kimia Farma - Apotek,Denpasar,Bali,4.5,Stephen Neal,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,3.8
TRX2144384,2021-02-26,49833,Kimia Farma - Apotek,Pekanbaru,Riau,4.2,Kathy Walker,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.01,0.15,51480.0,7722.0,4.6
TRX2242480,2021-04-26,66717,Kimia Farma - Apotek,Subang,Jawa Barat,4.2,Robyn Solis,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.9
TRX5293087,2023-07-24,89772,Kimia Farma - Apotek,Langsa,Aceh,3.9,Cindy Copeland,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.2
TRX9440891,2023-09-20,35964,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.3,Sheila Warren,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.5
TRX1289109,2020-11-14,24963,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Kimberly Long,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.5
TRX8629503,2022-10-08,58219,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.3,Rita King,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.8
TRX4981313,2021-01-30,68034,Kimia Farma - Apotek,Ambon,Maluku,4.1,Dean Holder,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.7
TRX4619220,2023-09-18,83589,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.6,Nathan Lewis,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.1
TRX3909501,2020-06-24,82832,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.7,Christopher Weaver,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.1
TRX9532225,2023-04-29,66525,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.7,Jeffrey Hamilton,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.5
TRX4693443,2023-06-26,31935,Kimia Farma - Apotek,Tangerang,Banten,4.4,Linda Evans,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.6
TRX5977085,2023-05-05,56576,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2,Diane Garcia,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.0
TRX2595644,2023-11-10,21659,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.0,Hannah Smith,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.3
TRX6395647,2020-10-11,59607,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.3,Timothy Hardin,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.6
TRX3374441,2023-06-14,24592,Kimia Farma - Apotek,Ciamis,Jawa Barat,3.9,Michael Larson,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.7
TRX8122849,2023-01-16,99735,Kimia Farma - Apotek,Banda Aceh,Aceh,4.1,Keith Brown,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.4
TRX1652799,2020-12-13,16596,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.1,Marcus Burton,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.5
TRX7384125,2020-06-06,90692,Kimia Farma - Apotek,Denpasar,Bali,3.9,Steven Lewis,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.3
TRX4544104,2021-09-28,98581,Kimia Farma - Apotek,Subang,Jawa Barat,4.5,Michael Gibson,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.1
TRX9575259,2022-07-25,81451,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.1,Haley Burns,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.2
TRX5405261,2022-06-03,70165,Kimia Farma - Apotek,Bandung,Jawa Barat,4.2,Mrs. Julia Scott DVM,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.6
TRX6761479,2021-09-18,82564,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.2,Mrs. Brandi Obrien,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.8
TRX8302277,2022-01-07,78631,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3,Anthony Harris,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.6
TRX2635577,2022-12-01,35019,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,5.0,David Gonzalez,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.4
TRX3720526,2021-04-14,27998,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.3,Johnathan Gardner,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,3.6
TRX5106361,2020-02-24,87281,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.4,Scott Escobar,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.2
TRX5891358,2021-11-01,99182,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4.6,Mr. Timothy Brown,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.01,0.25,297792.0,74448.0,4.2
