transaction_id,date,branch_id,branch_category,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi,Inventory
TRX1860540,2022-08-25,83839,Apotek,Kimia Farma - Apotek,Langsa,Aceh,4.9,Jessica Hansen,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.1,0.3,780750.0,234225.0,4.2,65
TRX7533993,2020-02-18,33897,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,5.0,Jessica Byrd,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.07,0.3,806775.0,242032.5,4.1,32
TRX2421402,2022-07-29,58202,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,3.9,Brianna Walls,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.11,0.3,772075.0,231622.5,4.4,5
TRX9203516,2020-09-27,51255,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Gorontalo,Gorontalo,4.4,Ronald Conner,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.15,0.3,737375.0,221212.5,4.5,41
TRX3921715,2023-12-24,14773,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.7,Stacie Wright,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.14,0.3,746050.0,223815.0,3.1,86
TRX2480274,2020-01-12,19262,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.3,Andrew Wilson,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.05,0.3,824125.0,247237.5,4.6,47
TRX1115954,2020-03-01,49758,Apotek,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.7,Kimberly Gonzales,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.0,0.3,867500.0,260250.0,4.4,90
TRX7441859,2022-07-14,80242,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.2,Jaime Terry,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.14,0.3,746050.0,223815.0,4.3,92
TRX6021664,2021-12-19,50307,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4.5,Brenda Collier,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.03,0.3,841475.0,252442.5,3.7,15
TRX8819103,2022-03-01,35964,Apotek,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.3,Melissa Levy,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.09,0.3,789425.0,236827.5,3.1,34
TRX8332643,2023-05-30,66611,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.4,Chelsey Stevens,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.15,0.3,737375.0,221212.5,4.5,36
TRX7795554,2020-04-11,92755,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,5.0,Rachel Dalton,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.03,0.3,841475.0,252442.5,3.5,0
TRX5955821,2020-09-24,78489,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kotamobagu,Sulawesi Utara,4.9,Brian Burton,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.07,0.3,806775.0,242032.5,3.2,23
TRX2805584,2023-11-07,56342,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.2,Carl Mccormick,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.1,0.3,780750.0,234225.0,4.5,56
TRX8212041,2023-06-25,66892,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,4.2,Melissa Guerra,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.05,0.3,824125.0,247237.5,3.4,87
TRX8643821,2022-07-03,92836,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.2,Karen Suarez,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.11,0.3,772075.0,231622.5,4.1,62
TRX9707801,2021-07-18,32238,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.3,Robert Wells,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.08,0.3,798100.0,239430.0,4.8,15
TRX9820530,2021-04-14,87710,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,4.4,Linda Myers,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.11,0.3,772075.0,231622.5,3.5,98
TRX4829710,2020-05-27,57503,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.6,William Smith,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.14,0.3,746050.0,223815.0,3.6,33
TRX8473123,2023-09-20,98837,Apotek,Kimia Farma - Apotek,Bandung,Jawa Barat,4.6,Emily Freeman,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.09,0.3,789425.0,236827.5,5.0,13
TRX4874996,2021-04-08,49947,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.5,Lisa Benson,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.13,0.3,754725.0,226417.5,4.8,87
TRX1637704,2020-01-04,31876,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palu,Sulawesi Tengah,4.4,Hunter Brown,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.06,0.3,815450.0,244635.0,3.0,90
TRX4869195,2021-09-03,46717,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,4.2,George Bright,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.13,0.3,754725.0,226417.5,4.3,79
TRX9478566,2023-11-12,41125,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.1,Billy Hunt,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.14,0.3,746050.0,223815.0,3.7,3
TRX7234691,2020-01-29,99977,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.7,Diane Daniel,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.03,0.3,841475.0,252442.5,3.1,35
TRX9624416,2022-03-27,88478,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.2,Sherri Deleon,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.04,0.3,832800.0,249840.0,3.3,49
TRX3853159,2021-06-06,64759,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tebing Tinggi,Sumatera Utara,5.0,Dr. Daniel Rhodes,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.13,0.3,754725.0,226417.5,4.9,39
TRX7010023,2022-02-27,44176,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.7,Melanie Bonilla,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.1,0.3,780750.0,234225.0,3.8,23
TRX5207676,2021-07-06,73969,Apotek,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.1,Alvin Boyle,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.09,0.3,789425.0,236827.5,3.9,36
TRX2192413,2021-06-26,60189,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.6,Kathleen Andersen,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.09,0.3,789425.0,236827.5,3.2,68
TRX9444704,2020-08-17,99657,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Madiun,Jawa Timur,4.7,William White,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.03,0.3,841475.0,252442.5,4.0,15
TRX4501641,2020-07-15,68358,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.2,Ashley Parker,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.01,0.3,858825.0,257647.5,4.9,55
TRX4743046,2021-04-20,50307,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4.5,Aaron Gibson,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.11,0.3,772075.0,231622.5,4.2,91
TRX7211944,2020-05-05,89314,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,4.8,Donna Adams,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.11,0.3,772075.0,231622.5,5.0,64
TRX3439837,2023-02-10,40255,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.0,Donna Harris,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.03,0.3,841475.0,252442.5,4.0,64
TRX9657758,2020-12-27,92899,Apotek,Kimia Farma - Apotek,Dumai,Riau,4.7,James Kim,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.08,0.3,798100.0,239430.0,4.8,38
TRX6608590,2021-06-11,76725,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Mr. Anthony Hill,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.05,0.3,824125.0,247237.5,4.4,75
TRX6985684,2020-06-30,95231,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.0,Stanley Anderson,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.14,0.3,746050.0,223815.0,3.0,3
TRX1087338,2020-02-22,58098,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.9,Erika Mcclure,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.07,0.3,806775.0,242032.5,3.3,26
TRX5860677,2022-01-12,49604,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.2,Sherri Rowland,KF378,Drugs for obstructive airway diseases,283100,0.15,0.2,240635.0,48127.0,4.6,9
TRX6242269,2020-09-20,66565,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,3.9,Robert Hill,KF378,Drugs for obstructive airway diseases,283100,0.13,0.2,246297.0,49259.4,3.9,4
TRX8603821,2020-11-01,23654,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bima,Nusa Tenggara Barat,4.7,Sylvia Wells,KF378,Drugs for obstructive airway diseases,283100,0.03,0.2,274607.0,54921.4,3.7,69
TRX4747522,2023-09-12,21171,Apotek,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.0,Gary Delacruz,KF378,Drugs for obstructive airway diseases,283100,0.1,0.2,254790.0,50958.0,4.2,28
TRX3908235,2021-04-04,96558,Apotek,Kimia Farma - Apotek,Denpasar,Bali,4.7,Denise Ramos,KF378,Drugs for obstructive airway diseases,283100,0.14,0.2,243466.0,48693.200000000004,4.3,99
TRX7990125,2020-03-27,44155,Apotek,Kimia Farma - Apotek,Jayapura,Papua,5.0,Amy Ford,KF378,Drugs for obstructive airway diseases,283100,0.11,0.2,251959.0,50391.8,3.8,29
TRX7388403,2020-05-08,43334,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,5.0,Melissa Barker,KF378,Drugs for obstructive airway diseases,283100,0.12,0.2,249128.0,49825.600000000006,3.3,91
TRX9244722,2021-04-23,66023,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.2,Jessica Sullivan,KF378,Drugs for obstructive airway diseases,283100,0.02,0.2,277438.0,55487.600000000006,4.9,0
TRX8105430,2021-11-29,14798,Apotek,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.4,Mrs. Karen Weaver,KF378,Drugs for obstructive airway diseases,283100,0.14,0.2,243466.0,48693.200000000004,4.0,95
TRX9751796,2022-03-01,49545,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,4.8,Nicole Berry,KF378,Drugs for obstructive airway diseases,283100,0.13,0.2,246297.0,49259.4,3.8,49
TRX9881966,2021-05-20,39130,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.7,Michael Taylor,KF378,Drugs for obstructive airway diseases,283100,0.0,0.2,283100.0,56620.0,4.7,89
TRX6381859,2023-05-11,15949,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.6,Carolyn Ayala,KF378,Drugs for obstructive airway diseases,283100,0.06,0.2,266114.0,53222.8,3.5,66
TRX5121546,2021-02-28,19429,Apotek,Kimia Farma - Apotek,Jambi,Jambi,4.4,Sarah Wright,KF378,Drugs for obstructive airway diseases,283100,0.05,0.2,268945.0,53789.0,3.3,59
TRX2398910,2022-09-03,19262,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.3,Taylor Campbell,KF378,Drugs for obstructive airway diseases,283100,0.0,0.2,283100.0,56620.0,5.0,76
TRX4249278,2023-08-30,66847,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.4,Kathleen Hardy MD,KF378,Drugs for obstructive airway diseases,283100,0.14,0.2,243466.0,48693.200000000004,3.7,29
TRX7644220,2020-07-09,30749,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.6,Derek Reed,KF378,Drugs for obstructive airway diseases,283100,0.08,0.2,260452.0,52090.4,3.8,49
TRX6126631,2022-11-09,89769,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.6,William Miller,KF378,Drugs for obstructive airway diseases,283100,0.05,0.2,268945.0,53789.0,4.6,20
TRX3223952,2022-11-17,82758,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.7,Juan Brown,KF378,Drugs for obstructive airway diseases,283100,0.09,0.2,257621.0,51524.200000000004,5.0,98
TRX3395177,2020-08-10,85975,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palangkaraya,Kalimantan Tengah,4.9,Nathan Price,KF378,Drugs for obstructive airway diseases,283100,0.12,0.2,249128.0,49825.600000000006,3.4,92
TRX2902908,2021-04-26,11869,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.7,Ryan Davis,KF378,Drugs for obstructive airway diseases,283100,0.1,0.2,254790.0,50958.0,4.6,86
TRX2615354,2022-02-08,45284,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,5.0,David Steele,KF378,Drugs for obstructive airway diseases,283100,0.1,0.2,254790.0,50958.0,3.0,100
TRX9926089,2023-01-21,36600,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palu,Sulawesi Tengah,4.6,Bradley Raymond,KF378,Drugs for obstructive airway diseases,283100,0.13,0.2,246297.0,49259.4,3.3,89
TRX4135100,2023-02-10,32091,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.3,Diane Shepherd,KF378,Drugs for obstructive airway diseases,283100,0.08,0.2,260452.0,52090.4,4.6,89
TRX2671089,2022-10-05,86806,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.7,Helen Woods,KF378,Drugs for obstructive airway diseases,283100,0.02,0.2,277438.0,55487.600000000006,4.2,89
TRX2428444,2021-12-27,65547,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.5,Adrian Thomas,KF378,Drugs for obstructive airway diseases,283100,0.1,0.2,254790.0,50958.0,4.8,75
TRX4546402,2022-04-05,95134,Apotek,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.2,Robert Johnston,KF378,Drugs for obstructive airway diseases,283100,0.09,0.2,257621.0,51524.200000000004,3.1,49
TRX3159873,2021-05-27,59275,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.6,Adam Paul,KF378,Drugs for obstructive airway diseases,283100,0.09,0.2,257621.0,51524.200000000004,3.5,42
TRX7483551,2021-08-07,23057,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.3,Thomas Rivera,KF378,Drugs for obstructive airway diseases,283100,0.02,0.2,277438.0,55487.600000000006,4.7,98
TRX4279342,2022-01-30,37838,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Lubuklinggau,Sumatera Selatan,3.9,Carly Combs,KF378,Drugs for obstructive airway diseases,283100,0.1,0.2,254790.0,50958.0,4.1,52
TRX4913837,2020-10-07,72241,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.6,Daniel Snyder,KF378,Drugs for obstructive airway diseases,283100,0.04,0.2,271776.0,54355.200000000004,4.1,100
TRX1366478,2023-06-14,22132,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.4,Benjamin Wells,KF378,Drugs for obstructive airway diseases,283100,0.11,0.2,251959.0,50391.8,3.3,11
TRX7312803,2022-03-02,55402,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.9,David Sims,KF378,Drugs for obstructive airway diseases,283100,0.08,0.2,260452.0,52090.4,3.8,36
TRX7553397,2020-07-08,80341,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.7,Gregory Fuller,KF378,Drugs for obstructive airway diseases,283100,0.11,0.2,251959.0,50391.8,3.5,64
TRX3994607,2021-04-03,44604,Apotek,Kimia Farma - Apotek,Bandung,Jawa Barat,4.2,Susan Miller,KF378,Drugs for obstructive airway diseases,283100,0.04,0.2,271776.0,54355.200000000004,4.5,85
TRX8979166,2023-10-09,57562,Apotek,Kimia Farma - Apotek,Probolinggo,Jawa Timur,5.0,Brandi Craig,KF378,Drugs for obstructive airway diseases,283100,0.13,0.2,246297.0,49259.4,3.5,7
TRX7530429,2023-01-12,56216,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,4.8,Michael Ramos,KF378,Drugs for obstructive airway diseases,283100,0.01,0.2,280269.0,56053.8,4.4,88
TRX9399283,2022-12-14,92403,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4.6,Marvin Young,KF378,Drugs for obstructive airway diseases,283100,0.12,0.2,249128.0,49825.600000000006,4.8,50
TRX8728764,2023-10-20,28401,Apotek,Kimia Farma - Apotek,Magelang,Jawa Tengah,3.9,David Grant,KF378,Drugs for obstructive airway diseases,283100,0.03,0.2,274607.0,54921.4,3.3,38
TRX7106062,2023-07-20,49725,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bogor,Jawa Barat,4.8,Claudia Gardner,KF378,Drugs for obstructive airway diseases,283100,0.02,0.2,277438.0,55487.600000000006,4.1,9
TRX5750956,2023-08-16,95669,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Malang,Jawa Timur,4.8,Mathew Summers,KF378,Drugs for obstructive airway diseases,283100,0.14,0.2,243466.0,48693.200000000004,4.8,2
TRX3212888,2023-04-21,40399,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palangkaraya,Kalimantan Tengah,4.1,Priscilla Irwin,KF378,Drugs for obstructive airway diseases,283100,0.11,0.2,251959.0,50391.8,4.2,68
TRX5025310,2023-07-22,49588,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.4,Duane Green,KF378,Drugs for obstructive airway diseases,283100,0.0,0.2,283100.0,56620.0,3.9,76
